id,text,label,dataset_id
072-7080,Fox News airs Stuart Scott R I P tribute with picture of Stephen A Smith ,1,72
072-12696,A high school dropout makes on average 19 000 a year a high school graduate makes 28 000 a year a college graduate makes 51 000 a year ,0,72
072-1610,The federal government has 3 trillion in cash flow so we can pay our bills and wont default ,0,72
072-263,Says when Republicans took over the state legislature in 2010 New Hampshires tax rate for employers was 50th in the nation and unemployment had more than doubled under Democrats ,0,72
072-9903,Says over 25 percent of the Texas budget funds services to non U S citizens ,1,72
072-9653,Twenty two years ago when he was running for governor Bill Nelson missed 56 percent of his votes in the U S House ,0,72
072-12719,Republicans dont think its a good idea to make the child care tax credit stronger ,0,72
072-7652,As first lady Clinton would travel to places that were too small too poor or too dangerous for the president ,0,72
072-6261,Ive either balanced every budget or we turned back a surplus ,1,72
072-4041,The Democrats are very sly in New Hampshire we have same day voter registration and to be honest when Massachusetts elections are not very close theyre busing them in all over the place ,1,72
072-6458,Currently it costs more than a penny for the U S Mint to make a one cent coin and more than a nickel to make the five cent piece ,0,72
072-8369,Says Patrick Murphy wrongly conveyed Rubios stance on abortion for women infected by Zika ,1,72
072-333,The health care law does not demand that all of these cancellations go out ,0,72
072-1643,Says that while Foster was mayor Rick Kriseman was ineffective in the Florida House of Representatives because there was no legislation that passed the House that had Krisemans name on it ,0,72
072-8400,Says Mitt Romney wrote that if Social Security was done in the private sector it would be called criminal ,0,72
072-8143,Says he balanced the Milwaukee County budget without raising taxes five years in a row ,0,72
072-10112,Georgia has the 9th highest rate of adults ages 18 to 64 without a high school diploma or GED ,0,72
072-11966,There is nothing in the current state public records law that prohibits sensitive or confidential business information from being just that confidential ,0,72
072-3502,Says Connie Mack IV co sponsored a bill to take a third of the Social Security Trust Fund give it in individual accounts to the senior citizens who then were to invest it in the stock market ,1,72
072-12227,On debating ,1,72
072-10555,A majority of our students are trapped in underperforming schools ,1,72
072-8706,As Secretary of State Hillary Clinton laundered money to Bill Clinton through Laureate Education while Bill Clinton was an honorary chairman of the group ,1,72
072-3869,This Independent Payment Advisory Board board can ration care and deny certain Medicare treatments so Washington can fund more wasteful spending ,1,72
072-2715,We have at least 200 000 to 300 000 hate crimes in a given year ,0,72
072-10831,Under John McCain s health care plan people get a 5 000 tax credit to buy a 12 000 health care policy and that s a loss for you ,1,72
072-10637,Mike Morell testified and told Congress that the reason Obama has not bombed ISISoil fields is theyre concerned about global warming ,1,72
072-12725,This is the first time in the history that weve had the raising of a debt limit also with spending cuts ,1,72
072-7961,A Scott Rothstein victim says that he was swindled by Charlie Crist ,1,72
072-3541, In 20 years there will be enough Muslim voters in the U S to elect the president by themselves ,1,72
072-4107,There have been literally hundreds of new tax preferences and loopholes added to the code since 1986 last time we did this ,0,72
072-5077,The states tax burden has according to census figures released today cost our state another 190 000 residents in 2009 ,1,72
072-5760,The health bill s plan for comparative effectiveness research would be used by the government to ration care ,1,72
072-1403,About half of the presidents have been governors half of them senators ,1,72
072-982,Says the New York Giants train in New Jersey they play in New Jersey and most of their players live in New Jersey ,0,72
072-2598,Congressman Ryan has secured a grand total of 116 838 763 to date for the Mahoning Valley and has an additional 27 095 000 pending in FY2010 spending bills ,0,72
072-7736,Estimates for adopting Obamacares Medicaid expansion show it will cost Virginia taxpayers 902 million through 2022 ,0,72
072-577,Daraprim is still underpriced relative to its peers ,1,72
072-1132,Under President Barack Obamas watch oil production on federal lands has decreased 14 percent over the past year ,0,72
072-8267,In Wisconsin 98 percent of all small businesses will qualify for income tax relief under my plan freeing them to expand and create jobs ,1,72
072-2716,Says your Legislative Assembly was within one vote of enacting each of those bills into Oregon law ,1,72
072-4664,The six largest cities in Ohio all have higher rates of violence and crime than every major city along the U S Mexico border ,0,72
072-12420,Ohio currently ranks 50th out of all states in income growth ,0,72
072-962,Says a rape kit can be used to clean out women basically like dilation and curettage ,1,72
072-2509,We adopted the modern Social Security system at a time when the average person died before they were old enough to get Social Security ,0,72
072-5347,Says for the duration of this recession not a single person in government middle management has lost a job or taken a pay cut ,1,72
072-2390,The entirety of North America Canada the United States and Mexico theres more known reserves in those three countries than in Russia and Saudi Arabia ,0,72
072-9116,If 20 million illegals vote you can kiss the Second Amendment goodbye ,1,72
072-8871,Says theres not much evidence to suggest that people have contributed to global warming or can do very much to change anything ,1,72
072-4895,Says Jeanne Shaheen voted to pave the way for a new national energy tax ,0,72
072-3935,As part of legislative fights over abortion rights Mike Coffman co sponsored a bill to redefine rape ,0,72
072-12233,Every U S Supreme Court nominee since 1875 has received a nomination hearing ,0,72
072-889, Both Democrats and Republicans are advocating for the use of student test scores to measure teacher effectiveness ,0,72
072-3543,Donald Trump Protester Speaks Out I Was Paid 3 500 To Protest Trumps Rally ,1,72
072-8444,Says Hillary Clinton doesnt believe in your right to keep a gun at home for self defense ,1,72
072-3656,Gov Rick Scott is trying to get a waiver under the federal health care law that would deny consumers in Florida the right to the 60 million in rebates they have from their own HMOs ,0,72
072-6747,Spanish was the first European language spoken in this country ,0,72
072-4296,I asked the unions to pay into their own health care insurance and they said I was being unreasonable I requested that they contribute toward their own pensions and they screamed it was unfair ,0,72
