id,text,label,dataset_id
012-2420, BREAKING Killed Charlie Hebdo suspects came out firing on security forces source,1,12
072-9364,The law right now permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever ,0,72
012-1593,Check this photo via journo Alleged pic of the gunmen facing a police car near CharlieHebdo offices ,0,12
072-12818,Points of Light is the worlds largest volunteer organization ,0,72
072-2607,Birthers have obtained a copy of Obamas Kenyan birth certificate ,1,72
072-12633,Scientists tell us that we could have a cure in 10 years for Alzheimers were it not for overzealous regulators excessive taxation and greedy litigators ,1,72
072-9509,Girl Scouts USAs curriculum promotes Margaret Sanger founder of Planned Parenthood Betty Friedan founder of NARAL Prochoice and other pro abortion women as icons for our children to emulate ,1,72
072-1930,Before the terrorist attacks in Benghazi the State Department not only failed to honor repeated requests for additional security but instead actually reduced security in Libya ,0,72
072-3061,Says Barack Obama is the first president to appoint 45 czars to replace elected officials in his office ,1,72
012-1303,Tensions high French police stop scooter near scene of kosher grocery ,0,12
072-150,The Senate immigration bill has immediate legalization and the border security is sometime in the future and just like in 1986 its designed never to come into being ,0,72
012-545, Thank god 5sos aren t in Sydney Why do you have to make everything about them The hostages lives are just as important as theirs,0,12
072-10735,Ken Cuccinelli would take money away from public schools to fund private schools ,0,72
072-2735,Says in regard to providing more tax cuts for the rich Bill Pascrell said Republicans had great ideas I liked some of their ideas ,1,72
072-5889,On taxes President Barack Obama wants to raise the top rate to 44 8 percent ,0,72
072-1326,Rep David Cicilline is responsible for the federal loan guarantee to Solyndra the failed solar company,1,72
072-9041,Ryan Sittons company accepted over 650 000 in Obama stimulus dollars ,1,72
012-3531,42 Is the Ferguson investigation trying to get all of the facts to find the truth or trying to cover their behinds ,1,12
072-6501,For every 33 pregnant women that walk into a Planned Parenthood clinic 32 receive an abortion ,1,72
012-1566,Savagely murdering innocent people brings only shame not honor Monsters CharlieHebdo,0,12
072-1452, Mexican immigrants are more law abiding than U S citizens and that is a statistic ,0,72
012-2459,BREAKING Armed man takes hostage in kosher grocery east of Paris ,1,12
072-12073,A small business receiving a federal tax credit to provide health care for its employees would be barred under the Stupak Amendment from allowing their employees to use the health care that they offer them for abortion ,0,72
012-1080,Up to 20 held hostage in Sydney Lindt Cafe siege ,1,12
012-3542,Another account of what happened to MikeBrown JusticeForMikeBrown STL FERGUSON,1,12
072-5586,In 1928 school boards sent home letters with children saying that if Al Smith is elected president you will not be allowed to have or read a Bible ,0,72
072-4012,The health care law reduces the number of uninsured in America by 3 percent for how much money 2 trillion ,1,72
072-4837, Inequality in Texas is steadily getting worse with very few rich people a great many poor people and fewer and fewer in the middle ,0,72
012-3785,The twin engine Airbus A320 is considered among the most reliable aircraft germanwings ,0,12
072-11641,A judges order means theres a Constitution exemption zone if you live within 100 miles of the United States border ,1,72
072-8836, This SCHIP is socialized medicine It is going to go to families that make 60 000 a year Those aren t poor children ,0,72
072-6379,The Pell bridge is a tourism bridge essentially and not a commuter bridge ,1,72
072-1913,Says Connie Mack initially said he would have voted yes for the Paul Ryan budget plan and then you said it was stupid and you would vote no And then your folks corrected you and you changed your position again yes ,0,72
012-689,CEO of Lindt cafe says 40 50 hostages held by 2 gunmen Significantly higher number than initially thought MartinPlace sydneysiege,1,12
072-4919, Eighty five percent of the funds collected in each county will be redistributed elsewhere not spent in the county in which it is collected ,1,72
072-4962,Says Hillary Clinton wrote I believe the primary role of the state is to teach train and raise children Parents have a secondary role ,1,72
012-451,JUST IN Guman in sydneysiege identified as Man Haron Monis a radical Muslim cleric ,0,12
072-3457,The woman named Wisconsins 2010 outstanding teacher of the year was laid off by the Milwaukee Public Schools that year under seniority and tenure rules that were eliminated by his Act 10 changes ,0,72
072-118,This unit is the only one in the state that strives to implement the principles of Mother Friendly care as outlined by the national Coalition for Improving Maternity Services Mother Friendly Childbirth Initiative ,1,72
012-3525,It s not MikeBrown in those Ferguson police video stills Not unless he changed his shoes after the robbery but before he met the officer ,1,12
072-11683,John Holdren director of the White House Office of Science and Technology Policy has proposed forcing abortions and putting sterilants in the drinking water to control population ,1,72
072-7999,China is trying to develop nuclear capability ,1,72
072-7832,On abortion ,1,72
072-3074,Since President Obama came into office another 2 million Hispanics have joined the ranks of those in poverty The number of Hispanic children living in poverty increased by 15 percent in that short period of time ,0,72
072-9799, Joe Biden is the only candidate with a plan to get us out of Iraq and keep us out ,0,72
072-3209,Nearly 60 of all occupants of HUD properties in U S are illegals ,1,72
072-1417,We are already almost halfway to our 2010 goal of creating 700 000 new jobs in seven years ,0,72
012-975,From on Ray Hadley s speculative reports sydneysiege ,1,12
072-6814,HIV AIDS among women is skyrocketing in Austin ,1,72
072-9211,State Medicaid expansion will save our treasury 1 billion over the next eight years ,0,72
012-954, BREAKING NSW police have confirmed the siege in Sydney s CBD is now over a police officer is reportedly among the several injured ,0,12
072-7,The health care reform plan would set limits similar to the socialized system in Britain where people are allowed to die if their treatment would cost more than 22 000 ,1,72
072-120,After World War II we tried convicted and in some cases executed Japanese soldiers for war crimes that included charges of waterboarding ,0,72
072-8605,In the last 10 years only one piece of legislation has been cosponsored and passed by John Duncan Jr ,1,72
072-8444,Says Hillary Clinton doesnt believe in your right to keep a gun at home for self defense ,1,72
072-2597,It takes almost a year for a refugee to be processed in the United States ,0,72
072-12165,Obama has visited more countries and met with more world leaders than any president in his first six months in office ,0,72
072-4794,Clayton County has employed 1 300 people over the past seven months through the Neighborhood Stabilization Program ,0,72
072-4657,Says Sierra Club sued him to stop oil and gas activity on Texas coast but we won and the turtles are fine ,0,72
072-3481,Says Ronald Reagan repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way ,0,72
012-398,I could not be prouder of all of you I love this country Australia AustraliaStrong illridewithyou Sydney ,0,12
072-341,Says Mark Pryor voted to give Social Security benefits to illegal immigrants ,1,72
072-4185,U S Rep Debbie Wasserman Schultz has blamed the Republicans for the creation of Hamas ,1,72
072-10767,Fifteen out of the 20 most polluted cities in the world are in India and China ,0,72
012-1977,Horrific news re Charlie Hebdo People of huge courage wit and integrity murdered by people who find those ideas frightening Awful ,0,12
012-2916,Peaceful youth demonstration at Greater St Mark Church ferguson ,0,12
072-5931,Says Gerald Daugherty is endorsed by the Austin American Statesman ,1,72
